id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
641371629246038482,Basement bedroom with private bathroom,181977679,Alex,Westmorland,Moncton,46.08059,-64.73354,Private room,55,1,0,,,1,137,0,
622655680578410518,Vacation Home in the Heart of Caraquet,30431708,Alexandre,Gloucester,Caraquet,47.79433,-64.93396,Entire home/apt,280,1,0,,,2,176,0,
641389674965296922,La vie en rose,462430929,Constance,Madawaska,Madawaska,47.39791,-68.30239999999999,Private room,85,1,1,2022-06-23,1,1,356,1,
622957551663788783,Queen room with private bath and river view,453508284,Paradise On The Hill,Albert,Coverdale,46.00429,-64.70819,Private room,120,1,1,2022-05-19,0.79,2,347,1,
641473311101080773,"MOTEL LEO, Grand Falls, NB, Canada.",107908941,Vj,Madawaska,Saint-Andre,47.0699374,-67.78565130000001,Private room,144,1,0,,,1,363,0,
623044606628388833,Oceanfront Cottage Steps Away From Private Beach,1991349,Tina,Gloucester,Inkerman,47.61275,-64.81219,Entire home/apt,223,2,0,,,1,85,0,
641521465449044889,Bancroft Point Cottage,36046235,Chaz,Charlotte,Grand Manan,44.71954,-66.74481999999999,Entire home/apt,175,1,0,,,1,40,0,
623085709724776444,🥰 Wow! Enjoy Nice & Clean 3 bedrooms NBCC MONCTON,217958381,Rafael,Westmorland,Moncton,46.10234,-64.82146,Entire home/apt,100,1,0,,,56,31,0,
642002565131366919,Lovely 2 bedroom condo with pool,131155757,Nicole,Westmorland,Shediac,46.23511,-64.45722,Entire home/apt,192,6,0,,,4,59,0,
623089588835476063,Cheerful 2 bedroom home on private lot,76138038,Dayle,Charlotte,Saint Stephen,45.195332,-67.276764,Entire home/apt,235,4,0,,,1,343,0,
623173228171319641,Wow! Enjoy Nice & Clean 3 bedrooms ap NBCC MONCT,217958381,Rafael,Westmorland,Moncton,46.10178,-64.82017,Entire home/apt,137,1,1,2022-06-08,1,56,7,1,
623307296952841504,Spacious home close to Sussex & Fundy Park,183749728,Gina,Kings,Cardwell,45.77519,-65.38092,Entire home/apt,185,2,0,,,1,323,0,
623369685015786269,Mr. E's Camping 🏕,458316981,Christopher,Westmorland,Sackville,46.00848,-64.29214,Entire home/apt,55,1,0,,,1,364,0,
623706478038704520,Al Love Queen Room on the Bay of Fundy,65908805,Peter,Saint John,Saint Martins,45.3554,-65.53759,Private room,146,1,0,,,8,350,0,
623711814981815758,Cozy 3-Bedroom walking distance to the beach,458385972,Lise,Westmorland,Shediac,46.22085,-64.31527,Entire home/apt,161,2,0,,,1,158,0,
623741413190149058,Captain Carson twin bedroom Bay of Fundy,65908805,Peter,Saint John,Saint Martins,45.35479,-65.53905,Private room,148,1,0,,,8,335,0,
623755478558457687,The River View at Northampton,458397836,Karen,Carleton,Northampton,46.00422,-67.50119,Entire home/apt,139,2,0,,,1,352,0,
623810301256135874,Comfy Private Room-2 with free parking on premises,133437971,Ed,Saint John,City of Saint John,45.28349,-66.07117,Private room,34,1,3,2022-06-24,2.31,9,324,3,
623814887975822292,Comfy Private Room-5 with free parking on premises,133437971,Ed,Saint John,City of Saint John,45.28364,-66.07096,Private room,34,1,3,2022-06-03,3,9,351,3,
623816986169278135,Comfy Private Room-3 with free parking on premises,133437971,Ed,Saint John,City of Saint John,45.2828,-66.07274,Private room,34,1,1,2022-05-22,0.86,9,345,1,
623822658144123966,Comfy Private Room-4 with free parking on premises,133437971,Ed,Saint John,City of Saint John,45.28202,-66.07272,Private room,35,1,2,2022-06-06,1.43,9,355,2,
624093500934166507,Picturesque Lakehouse ***Hot Tub***,214697288,Tamara,Queens,Canning,45.95953,-66.06496,Entire home/apt,220,3,1,2022-06-12,1,1,287,1,
624559235165097572,"New Large 3 Bedroom Home, 5 Mins from Parlee Beach",458596416,Jacques,Westmorland,Shediac,46.21165,-64.5192,Entire home/apt,400,5,0,,,1,37,0,
624704898441100632,Chalet près de la plage à Maisonnette NB.,168449627,Jacques,Gloucester,New Bandon,47.83422,-64.99059,Entire home/apt,145,5,0,,,1,306,0,
636692289087333946,"Dock of the Bay, Unit C",262775490,Patricia,Westmorland,Shediac,46.21869,-64.55255,Entire home/apt,185,1,0,,,2,344,0,
636744634344374759,Sunshine Cabin 🟡 | Fox River Chalets,405867359,Connie,Kent,Dundas,46.312706,-64.697372,Entire home/apt,260,2,0,,,2,300,0,
636976537779167197,*NEW*  3 Bedroom Tidal View Cottage #2,461403023,Ashley,Albert,Alma,45.6062,-64.94578,Entire home/apt,245,2,0,,,1,305,0,
637053695225662269,Cabin along the beautiful Belleisle Bay,461418420,Danny,Kings,Kingston,45.59317,-65.91964,Entire home/apt,146,1,0,,,1,142,0,
637195901812937907,Spacious n lovely private room perfect for couple,461442317,Michelle,Westmorland,Moncton,46.111385,-64.820755,Private room,47,1,0,,,2,215,0,
637226911795170070,Lovely private bedroom for couple and travelers,461442317,Michelle,Westmorland,Moncton,46.11228,-64.82178,Private room,44,1,8,2022-06-21,8,2,47,8,
637399266960393882,Beautiful new one bedroom with free parking,461475495,Roy,York,Manners Sutton,45.75173,-67.01989,Entire home/apt,145,1,1,2022-06-19,1,1,137,1,
637518796956592217,Lovely 1 bedroom uptown.,20575529,Dave,Saint John,City of Saint John,45.27836,-66.05702,Entire home/apt,107,1,0,,,1,285,0,
637544757546398931,Beautiful Waterfront Spare Lot,399541751,Robin,York,Prince William,45.74369,-67.19641,Entire home/apt,52,1,0,,,1,365,0,
637645994287597751,Beautiful like new trailer,91646154,Momo,Westmorland,Moncton,46.12791,-64.8229,Entire home/apt,116,6,0,,,1,89,0,
637704980666670238,Cozy bright 3-bedroom home in the Saint John area,359225804,Olga,Kings,Rothesay,45.43665,-65.98332,Entire home/apt,210,1,0,,,1,321,0,
637730751467224497,"Welcome to Birch Landing, a cozy 3-bedroom cottage",66132945,Michelle,Westmorland,Shediac,46.26659,-64.581711,Entire home/apt,160,7,0,,,1,155,0,
637854221415649363,Waterfront Oasis with hot tub| King bed,230958093,Jessica,York,Prince William,45.898167,-67.015411,Entire home/apt,396,2,0,,,12,114,0,
638121837200665485,Very nice cozy 2 bedroom home North End,411969310,Corinne,Westmorland,Moncton,46.12349,-64.87288,Entire home/apt,196,3,0,,,7,292,0,
638232272894180438,Cheerful 3-bed cottage 8 min walk to Parlee Beach,252277,Sarah,Westmorland,Shediac,46.23505,-64.51456,Entire home/apt,232,1,2,2022-06-19,2,20,118,2,
638265265082470590,Cheerful + Central 2 bdrm - Smart TV + Laundry,252277,Sarah,Westmorland,Moncton,46.09518,-64.75355,Entire home/apt,156,1,0,,,20,326,0,
638265305395601380,"Bright Loft-Style 1-bedroom - Parking, Smart TV",252277,Sarah,Westmorland,Moncton,46.09504,-64.75458,Entire home/apt,111,1,0,,,20,334,0,
638803769841200112,Broced cottage,245291535,Andre Michel,Kent,Saint Mary,46.39416,-64.84178,Entire home/apt,126,3,0,,,1,335,0,
625193654164061437,Cheerful two bedroom home all the amenities NB,406734192,Luc,Kings,Sussex,45.714596,-65.484169,Entire home/apt,115,7,0,,,1,3,0,
642004394382305806,Single bedroom at Downtown Fredricton,461135234,Anna Elizabeth,York,Fredericton,45.95252,-66.63496,Private room,49,1,3,2022-06-23,3,3,56,3,
642480323807291279,Cozy private basement apartment with parking,72548395,Mark,Westmorland,Moncton,46.110090947992305,-64.74768675863743,Entire home/apt,99,1,1,2022-06-15,1,1,326,1,
625506130903988900,"Cozy, quaint three bedroom Guest home…",157835647,Maggie,York,Stanley,46.28334,-66.740883,Private room,220,1,0,,,4,183,0,
642575443397111533,Caissie Cottage,173177227,Carol,Kent,Dundas,46.33656999999999,-64.566,Entire home/apt,250,2,0,,,2,322,0,
625542138909278829,Welcome to the Babbling Brook near Crabbe Mountain,458832856,Wesley,York,Southhampton,46.131142,-67.190353,Entire home/apt,130,2,1,2022-06-20,1,1,346,1,
642927965018686147,Cozy private room in a 2 bedroom apartment,362794824,Kryss,York,Fredericton,45.94285,-66.65944,Private room,70,1,1,2022-06-17,1,1,334,1,
625847182771547388,"Lovely,newly renovated 2 Bedroom apartment.",383502676,June,Saint John,City of Saint John,45.275566,-66.080009,Entire home/apt,155,1,2,2022-05-24,1.71,2,357,2,
643369174400423294,Master bedroom with pool & sauna,462873391,Benjamin,Westmorland,Moncton,46.1018331,-64.85673840000001,Private room,55,1,2,2022-06-21,2,1,114,2,
626638184955967894,Oceanside Luxury Lofts,170456778,Carter,Charlotte,Lepreau,45.13933,-66.51728,Entire home/apt,220,2,1,2022-06-05,1,1,357,1,
626809259405863644,Getaway St Andrews - 2 + 2 Bedrooms,430402885,Sue,Charlotte,Saint Andrews,45.074593,-67.044754,Entire home/apt,244,3,0,,,1,47,0,
643571275519567083,Spectacular historical room-queen bed.,121322838,Positive ❤️Heart Living.P,York,Fredericton,45.94805,-66.63478,Private room,88,1,4,2022-06-23,4,6,331,4,
626868307216912219,Cool and Bright room with free Parking near UNB,90342068,Amit,York,Fredericton,45.94741,-66.64926,Private room,45,1,0,,,2,291,0,
626888442373014134,Luxurious Waterfront Beach House in Parlee Beach,459105385,Serge,Westmorland,Shediac,46.240009,-64.515877,Entire home/apt,427,2,6,2022-06-20,4.39,1,311,6,
643584196751977277,Beautiful rustic cabin on the banks of Miramichi,462942557,Ledwick,Northumberland,Ludlow,46.52678,-66.25845,Entire home/apt,200,1,0,,,1,365,0,
643995421282008887,2 Bedroom Country Apartment in Shediac Parish,279422403,Keith,Westmorland,Shediac,46.21936,-64.66458,Entire home/apt,156,1,1,2022-06-23,1,1,327,1,
644427970080420676,Wow! Enjoy Nice & Clean 3 bedrooms- UniversityM,217958381,Rafael,Westmorland,Moncton,46.10662,-64.80097,Entire home/apt,92,1,0,,,56,27,0,
627255403232251345,"Cheerful 4 bedroom family cottage, close to beach",81511905,Cheddi,Westmorland,Shediac,46.231087,-64.407516,Entire home/apt,265,3,0,,,1,64,0,
644709327065018644,Chalet des chaleurs,463200012,Brigitte Et Israël,Restigouche,Colborne,48.00248,-66.3298499,Entire home/apt,250,2,0,,,1,348,0,
627515193675198930,A cozy place,265895464,Melissa,Restigouche,Addington,48.00194,-66.67459,Entire home/apt,200,2,1,2022-06-05,1,6,39,1,
650535539049667916,Chalet du Capitaine 2.0,76098660,Stéphanie,Gloucester,Shippagan,47.86679,-64.52592,Entire home/apt,80,4,0,,,2,333,0,
650611190233338109,Adorable 2 bedroom apt overlooking water priv deck,43017845,Kim,Westmorland,Moncton,46.05737209999999,-64.84877,Entire home/apt,132,2,0,,,1,347,0,
650648302673772737,*NEW* 3 Bedroom Tidal View Cottage #1,464578706,Ruth,Albert,Alma,45.60769,-64.94399,Entire home/apt,245,3,0,,,1,317,0,
650666779414343921,Cheerful 3 bedroom home with in-law suite,315027166,Joyce,Westmorland,Moncton,46.10575720338942,-64.80070732533932,Entire home/apt,200,2,0,,,2,341,0,
650953530053675131,"This & That By the Sea, Fundy Bay Seaside Cottage",464651454,Brett,Saint John,Saint Martins,45.3380515,-65.5535408,Entire home/apt,189,2,0,,,1,331,0,
650953890264785141,"Charming, Modern, Luxurious Moncton North Home",67341805,Martin Jiayu,Westmorland,Moncton,46.11971,-64.83331,Entire home/apt,279,1,1,2022-06-19,1,1,108,1,
651360915095740158,Tent 1 at Innzen - Close to Kouchibouguac,26324283,Pierre & Janice,Kent,Saint-Louis,46.70734,-65.06288,Entire home/apt,36,2,0,,,3,365,0,
651477456867463010,Loft on The Miramichi,250329285,Courtney,Northumberland,Nelson,46.863528144523634,-65.67217882722616,Entire home/apt,112,1,0,,,1,316,0,
652047205349918946,Gîte de l'ancien presbytère chambre 1,464526583,Jean-François,Madawaska,Saint-Hilaire,47.2903821,-68.398991,Private room,70,1,0,,,2,348,0,
639010974916957180,Chaleureuse villa entourée de chevreuils,189001673,Christine,Westmorland,Moncton,46.06749,-64.69043,Entire home/apt,154,5,0,,,1,59,0,
639051399852940812,New 2 bedroom rental unit in the heart of downtown,147027001,Marla,York,Fredericton,45.9613,-66.63932,Entire home/apt,129,2,1,2022-06-12,1,2,319,1,
639981993541720999,Enchanting Tiny Home 1 KM from downtown Sackville,101536407,Jakob And Jillian,Westmorland,Sackville,45.88507,-64.37406,Entire home/apt,141,1,4,2022-06-21,4,1,231,4,
639985646995306156,Lovely one bedroom apartment close to city,242959333,Daniel,Saint John,City of Saint John,45.28847,-66.03524,Entire home/apt,90,1,6,2022-06-22,6,2,308,6,
639995565370745081,1bedroom available in a beautiful rentalapartment,393313696,Ali,Saint John,City of Saint John,45.27528,-66.08728,Private room,45,1,2,2022-06-19,2,2,330,2,
640275092408766682,"3 bdrm, 2 bth, 2 living, 2 kitchens & outdr space",213029001,Darlene Strickland Keith Brennan,Saint John,City of Saint John,45.29167,-66.03022,Entire home/apt,300,2,0,,,2,181,0,
640289583365010850,La Maison Blanche avec vue sur la mer,245191636,Philippe,Gloucester,Caraquet,47.7975311,-64.8969127,Entire home/apt,325,3,1,2022-06-21,1,1,321,1,
644713794202565928,Modern Rental Unit - Free parking.,186986117,Naomie,Madawaska,Madawaska,47.37049,-68.31614,Entire home/apt,84,1,0,,,1,299,0,
652186927147324284,The Resort,447353765,Deanna,York,Southhampton,46.00534,-67.24834,Entire home/apt,250,1,0,,,1,326,0,
644857019255470948,"Great location, 2 bedrooms  Queen, all equipped",27266266,Carmen,Westmorland,Moncton,46.11231,-64.77069,Entire home/apt,80,2,1,2022-06-19,1,3,332,1,
644927609777967712,"Cheerful  Home with Heated Pool, Bbq and Gazebo",191778293,Matthew,Northumberland,Blissfield,46.56412,-66.11769,Entire home/apt,146,1,0,,,1,313,0,
652250463614803099,Magical Spacious 1911 Victorian home,411969310,Corinne,Westmorland,Moncton,46.0914,-64.77916,Entire home/apt,362,1,0,,,7,333,0,
644988523662444113,"Waterfront RV in beautiful Charlo, NB",463277869,Alexa,Restigouche,Colborne,47.98169,-66.27323,Entire home/apt,118,4,1,2022-06-22,1,1,343,1,
652351614419592987,Maison Rouge très chaleureuse avec vue sur la mer,107512533,Nathalie,Gloucester,Caraquet,47.79318,-64.94382,Entire home/apt,220,3,0,,,2,119,0,
645024328340926279,Comfortable cozy room beside the Nashwaak River,157835647,Maggie,York,Stanley,46.28415,-66.74043,Private room,96,1,0,,,4,335,0,
652675495475212205,Hambrook Point Cottage “Grainfield”,204385938,Gertrude,Northumberland,Blackville,46.81811,-65.79019,Entire home/apt,230,1,0,,,1,266,0,
645028737269303737,3 bedroom with free parking,159828039,Christine,Westmorland,Moncton,46.12636,-64.85838,Entire home/apt,169,2,0,,,4,321,0,
652698449577109051,Lovely 1-bedroom riverside unit in Miramichi,226336204,Michael,Northumberland,Nelson,46.98159,-65.5551,Entire home/apt,101,2,0,,,4,338,0,
645038878669200831,Welcoming 1 Brdm bed and breakfast,157835647,Maggie,York,Stanley,46.28267,-66.74165,Private room,96,1,0,,,4,284,0,
652830243546110350,"Clean, quiet, residential setting in the city...",465038581,Calvin,York,Fredericton,45.94665,-66.66822,Entire home/apt,88,2,0,,,1,197,0,
652950969302127403,Vacation home the whole family will enjoy,280736420,Cara,Westmorland,Shediac,46.2624355,-64.5684095,Entire home/apt,269,2,0,,,1,37,0,
652963046388208939,Newly renovated 3 bedrooms close  Moncton Airport,411969310,Corinne,Westmorland,Moncton,46.10171,-64.67695,Entire home/apt,220,1,0,,,7,361,0,
653428557401676139,"Cheerful two bedroom, view of the Bay of Fundy.",247000289,Deanna,Charlotte,Saint Andrews,45.07507,-67.04267,Entire home/apt,167,3,0,,,1,60,0,
653467435909371477,Comfy 2 Beds in a Centric Location,27266266,Carmen,Westmorland,Moncton,46.11202,-64.77122,Entire home/apt,90,2,0,,,3,337,0,
653514100659476384,Petite maison d’évasion,409282564,Lucie,Gloucester,Caraquet,47.79959,-64.83144,Entire home/apt,128,5,0,,,3,21,0,
653662513190957322,Lovely one bedroom condo with pool and hot tubs,131155757,Nicole,Westmorland,Shediac,46.23573,-64.4582,Entire home/apt,200,6,0,,,4,42,0,
653734179910683309,Very Central 2-Bedroom House with free packing,465264935,Collins,Westmorland,Moncton,46.08683,-64.7908,Entire home/apt,166,2,0,,,1,330,0,
653764295315181440,Le chalet du Nordet,262084689,Stéphanie,Gloucester,Shippagan,47.8611,-64.53222,Entire home/apt,96,3,0,,,1,108,0,
654155986421436797,Glamping Cabin,237084613,Melissa,Albert,Harvey,45.646206,-64.83723119999999,Entire home/apt,198,2,0,,,2,93,0,
654300132014153017,Wilderness adventures at The  Getaway Chalet!,196569895,Lynn / Mike,Victoria,Drummond,47.12502,-67.5484,Entire home/apt,128,3,0,,,1,355,0,
654315983024520613,Modern 3-Bedroom Home,130024956,Kurtis,Westmorland,Moncton,46.11105439904023,-64.865757599473,Entire home/apt,360,2,0,,,1,360,0,
654354242155803679,"Bright 3bd Close to Beach - Wifi, Firepit, Parking",252277,Sarah,Westmorland,Shediac,46.23496,-64.52186,Entire home/apt,257,3,0,,,20,352,0,
654406989031029428,Modern 2-bedroom home,153309525,Alexandre,Westmorland,Moncton,46.1183,-64.72731,Entire home/apt,100,1,0,,,1,85,0,
654428519645932370,Private entrance Castine home in town center,246869488,Nilofer,Charlotte,Saint Andrews,45.07631,-67.04867,Private room,140,2,0,,,1,348,0,
654864615324325465,Welcome to Hillside Haven by The Sea,151836393,Sarah,Saint John,Saint Martins,45.3621153,-65.5301826,Entire home/apt,175,3,0,,,1,335,0,
654987519924376728,Sunset Spa Waterfront Chalet by Nat'l Park & Pool,242155537,Étienne,Kent,Richibucto,46.69179,-64.8547,Entire home/apt,276,1,0,,,14,83,0,
655102373100952247,Cheerful 3 Bedroom Cottage with Views of the Caves,216456170,Kevin,Saint John,Saint Martins,45.34009,-65.55345,Entire home/apt,186,3,0,,,2,349,0,
655130704183224673,Well maintained spacious private bedroom available,164118289,Balaji,Saint John,City of Saint John,45.2843007,-66.0899838,Private room,32,1,0,,,1,363,0,
655166597135026891,Beautiful 2 bedroom cottage with water view,465607994,Serge,Westmorland,Shediac,46.27216,-64.5642,Entire home/apt,160,1,0,,,1,101,0,
655590882021240416,Single bedroom at Downtown Fredricton,461135234,Anna Elizabeth,York,Fredericton,45.95137,-66.63591,Private room,49,1,0,,,3,62,0,
655655747048200442,Retraite Baie du héron: Magnifique vue sur l’eau,338155995,Ginette,Restigouche,Dalhousie,48.06288,-66.36585,Entire home/apt,160,2,0,,,1,349,0,
655722064711977683,Lovely 1-bedroom apartment with parking,278153042,K-Two,Westmorland,Moncton,46.05587,-64.86884,Entire home/apt,79,2,0,,,2,169,0,
655797257426778890,City Living | 3 bed | Laundry,230958093,Jessica,York,Fredericton,45.9458,-66.65791,Entire home/apt,196,2,0,,,12,349,0,
550593539699598815,Sea-Scape Waterfront Pool&Jacuzzi Access Chalet,242155537,Étienne,Kent,Richibucto,46.6907,-64.85537,Entire home/apt,168,1,0,,,14,38,0,
34223332,Seaside Haven Cottage,91495031,Seaside Haven,Charlotte,Grand Manan,44.66666,-66.76288,Entire home/apt,131,2,44,2021-09-28,1.15,5,6,12,
580417504802095454,Lighthouse Cottage - 2 bedroom oceanfront gem!,447696836,Laura & Bryan,Charlotte,Grand Manan,44.6224,-66.86249,Entire home/apt,224,4,0,,,3,195,0,
614303024725322870,Sunny 2 bedroom cottage w/ water views,450309151,William And Maureen,Charlotte,Campobello,44.85641,-66.98168,Entire home/apt,169,2,0,,,1,34,0,
53481259,“Head Harbour Haven”oceanfront home on Campobello,101607458,Natalie,Charlotte,Campobello,44.9275,-66.93585,Entire home/apt,275,3,1,2022-06-10,1,2,59,1,
29083826,Watch the Whales from your Deck!,219177172,Deb,Charlotte,West Isles,44.91381,-66.98632,Entire home/apt,324,7,13,2021-09-26,0.53,1,162,5,
34948844,Water Street House – East Suite,36485666,Christina,Charlotte,Saint Andrews,45.07131,-67.05113,Private room,85,2,24,2020-09-03,0.67,3,18,0,
628108631899537821,"P'Tite Côte Cottage, 4 Bedrooms",455995822,Nest,Westmorland,Shediac,46.23024,-64.31938,Entire home/apt,220,7,0,,,2,103,0,
33836050,"Seal Watch- In Town, Lubec Channel Views, Lubec ME",223702899,Nicole,Charlotte,Campobello,44.86231,-66.9827,Entire home/apt,162,4,30,2022-06-11,0.83,2,255,12,
52204832,Charming Cottage No. 5 on the Bay,422600070,Charmaine,Kent,Wellington,46.46801,-64.71381,Entire home/apt,149,3,0,,,1,298,0,
42529315,"ATV/Snowmobile/Snowshoe 360 views, minutes to town",338744068,Erin + Grant,Madawaska,Clair,47.21957,-68.64689,Entire home/apt,227,2,67,2022-05-29,2.38,2,311,35,
3711648,Maine Riverfront B&B Ensuite  ROOM 1,2714886,Karen,Charlotte,Saint Stephen,45.18436,-67.26629,Private room,193,1,15,2021-09-01,0.18,4,123,4,
631303918933142987,Cheerful 3-bedroom home w/large fenced in backyard,201884322,Michelle,Madawaska,Madawaska,47.35262,-68.34129,Entire home/apt,227,1,0,,,1,320,0,
54384432,Un petit havre de paix. Les pieds dans l’eau,67388203,Youssef,Gloucester,Shippagan,47.75959,-64.72574,Entire home/apt,140,7,0,,,1,294,0,
46071125,"camp 1 in Fort Kent, Maine",373410986,Daniel & Randalyn,Madawaska,Saint-Francois,47.21976,-68.65065,Private room,104,1,16,2022-05-31,0.82,4,284,10,
46490294,Waterfront Cottage on Richibucto River,95473120,Natasha,Kent,Weldford,46.52865,-65.06447,Entire home/apt,232,2,73,2022-06-17,3.97,1,265,46,
579741985549209280,Adorable Waterfront 2 bed guesthouse Shediac River,446522680,Jean,Westmorland,Shediac,46.26682,-64.62832,Entire home/apt,156,2,0,,,1,62,0,
8131801,The Blue Heron,42940931,Roland,Kent,Dundas,46.33506,-64.61717,Entire home/apt,195,2,72,2021-03-02,0.87,1,208,0,
611574772495768754,"1 Full bedroom camper/RV
up to 6 person",422975312,Alex,Restigouche,Colborne,47.99214,-66.26509,Entire home/apt,150,2,0,,,3,346,0,
566584097865092333,Luxueux chalet bord de l’eau!    *nouveau,186150700,Corinne,Gloucester,Saumarez,47.52187,-64.90561,Entire home/apt,210,6,4,2022-06-13,4,1,113,4,
53314499,Luxury 4 bedroom home minutes from downtown.,397477624,Joey,Madawaska,Clair,47.24984,-68.58543,Entire home/apt,141,2,1,2022-05-13,0.70,1,304,1,
27953157,Auberge Chez Casimir 2,52666489,Isabelle,Restigouche,Eldon,47.97262,-66.95204,Private room,100,1,22,2021-09-17,0.49,5,321,10,
50230251,USA - Cute Second Floor Apartment Off Main Street,399555044,Mackenzie,Madawaska,Saint-Leonard,47.16556,-67.94303,Entire home/apt,84,1,21,2022-04-07,1.93,2,333,21,
50786240,Le chalet bleu,322428990,Michelle,Gloucester,Caraquet,47.8016,-64.87367,Entire home/apt,200,2,18,2022-06-22,1.55,2,54,18,
20046691,Mat Pat Camp,31036121,Ronald,Restigouche,Eldon,47.9464,-66.96603,Entire home/apt,225,1,5,2021-08-19,0.11,3,320,4,
50281090,"Luxury cabin,  mountain views, on ATV/Snow trails",338744068,Erin + Grant,Madawaska,Saint-Francois,47.22105,-68.64653,Entire home/apt,227,2,14,2022-06-20,1.57,2,320,14,
652094379244580723,Chalet roulotte,421769295,Hugues,Gloucester,Shippagan,47.74927,-64.75354,Entire home/apt,200,1,0,,,3,358,0,
43840353,The Happy Helmstead Cottage,350640508,Crystal,Westmorland,Westmorland,45.95975,-64.06164,Entire home/apt,120,2,56,2022-06-16,2.30,1,123,21,RYA-2021-07291001110854225-3228
50245800,Caissie Cape Cottage w/ water views & beach access,44612911,Rachel & Kay,Kent,Dundas,46.32589,-64.51713,Entire home/apt,286,7,5,2021-09-15,0.43,3,46,5,
588263895655050619,Private room w/ river view,39864548,Matthew,Charlotte,Saint Stephen,45.17117,-67.28934,Private room,110,1,4,2022-06-06,1.48,1,269,4,
655330098165577061,Newly renovated 3 bedroom house with parking.,408557304,Theresa,Madawaska,Clair,47.24917,-68.59481,Entire home/apt,187,1,0,,,1,271,0,
53481421,New Oceanfront “Sunset Suite”on Campobello,101607458,Natalie,Charlotte,Campobello,44.92856,-66.93595,Entire home/apt,186,3,2,2022-06-13,2,2,82,2,
597696880868700909,Lubec Bay Watch Cottage,451816173,Natalie,Charlotte,Campobello,44.85214,-66.99654,Entire home/apt,263,1,5,2022-06-20,5,1,91,5,
605243121460951652,Milliken House,454342270,Pamela,Charlotte,West Isles,44.90609,-66.98747,Private room,155,1,0,,,1,356,0,
33310181,Allagash hunting/snowmobile /ATV cabin,149324506,Colleen,Madawaska,Saint-Francois,47.19862365722656,-68.83721160888672,Private room,195,7,3,2022-03-07,0.36,1,327,3,
49092416,Four Season Lake Haven,67202215,Tina,York,North Lake,45.66308,-67.76243,Entire home/apt,551,4,4,2022-03-14,0.35,1,125,4,
647674743663066917,Relaxed 2 bedroom - 4 Corner & Recreational Trails,460960821,Ryan,Madawaska,Madawaska,47.3542221,-68.3551396,Entire home/apt,130,1,1,2022-06-18,1,2,362,1,
20439295,St. Martins - Relaxing Seaside Getaway,88775749,Gary,Saint John,Saint Martins,45.35651,-65.52915,Private room,158,1,94,2022-04-27,1.61,2,85,10,
52369251,"Chalet Studio Pointe Canot Île Lamèque, NB.",232654040,Dominic,Gloucester,Shippagan,47.83358,-64.70633,Entire home/apt,105,5,0,,,1,317,0,
634913038102644158,2 bedroom 6 person Northern Maine ATV & 4 Corners,460960821,Ryan,Madawaska,Madawaska,47.354221,-68.355141,Entire home/apt,130,2,1,2022-06-13,1,2,350,1,
38633337,"Waterfront apartment,",295074043,Carole & Sebastien,Restigouche,Dalhousie,48.00442,-66.652,Entire home/apt,125,2,76,2022-06-21,2.28,1,330,36,
23751927,Cabin on the Beach,178135108,Steven,Northumberland,Chatham,47.07454,-65.36598,Entire home/apt,153,1,89,2022-06-20,1.80,2,45,21,
37687729,RELAX AND ENJOY THE RESTIGOUCHE RIVER IN GASPÉSIE,182493281,Claude,Restigouche,Addington,47.9927,-66.79231,Entire home/apt,140,4,1,2022-06-03,1,1,133,1,
48327516,Upper Main River Lodge   Water Front,390097363,Andrew,Kent,Weldford,46.52375,-65.076,Entire home/apt,671,2,32,2022-06-06,2.29,1,260,27,
33733840,Charming Modern Waterfront Cottage,193973218,Nancy,Kent,Weldford,46.52119,-65.06676,Entire home/apt,593,2,135,2022-06-17,3.58,1,306,49,
34014251,Hidden Gem ~ Beachfront Home,248502498,George,Gloucester,Bathurst,47.65002,-65.62248,Entire home/apt,190,3,32,2021-10-01,0.88,1,28,13,
645049123061904949,Cozy single room in guest house,157835647,Maggie,York,Stanley,46.28241,-66.74062,Private room,71,1,0,,,4,349,0,
645062279358775242,Lovely 3-Bedroom home for your vacation,454241937,Jacob,Westmorland,Shediac,46.22382,-64.50203,Entire home/apt,230,6,0,,,2,57,0,
645066312107192277,Brand new- one bedroom suite in Moncton,463294545,Sofia,Westmorland,Moncton,46.10852,-64.87207,Entire home/apt,90,1,3,2022-06-22,3,1,328,3,
28979379,Year round cottage for rent.,145812904,Fran,Northumberland,Chatham,47.07283,-65.32553,Entire home/apt,150,3,11,2022-06-23,0.25,1,276,5,
552295039128160339,Teeny tiny beach haven,135559562,Noella,Northumberland,Glenelg,47.07145,-65.24733,Entire home/apt,40,3,0,,,2,136,0,
645068231651373978,NBCC - Moncton Hospital - WFH 2 workstations,21058975,Tracey,Westmorland,Moncton,46.108,-64.81479,Entire home/apt,145,3,0,,,2,144,0,
645086330170071996,Trinity - NBCC - Moncton Hospital - Clean 3Bdrm,21058975,Tracey,Westmorland,Moncton,46.10823,-64.8147,Entire home/apt,149,3,1,2022-06-20,1,2,169,1,
33993893,Petit chalet chaleureux près de la mer,73365610,Michel,Gloucester,Shippagan,47.8647,-64.54952,Entire home/apt,103,2,48,2022-06-22,1.32,2,54,16,
